# Gene Family	14286	14287	14288	14289	14290	14291	14292	14293	14294	14295
04152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00970	0.0	0.0	0.0	0.0	0.0	0.0	696.6696076103999	0.0	0.0	0.0
02010	2357.8541918704	0.0	69.54185997924999	1346.9072247671502	41.7582093835	0.0	7.5553547686	25.907642538000005	336.46087178895004	0.0
00908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00550	5902.6683543203	1342.5963106415	6312.616853937298	6502.735020330101	1041.4307755010002	3168.5461340959005	2530.9815167921	887.5339651111999	4134.0814561165	0.0
00910	0	0	0	14.1364727469	0	0	0	0	0	0.0
00220	47.270617884900005	0	88.74558263429998	268.1878546945	53.9599799709	0	52.9636618342	0	0	0.0
00030	189.9400101	0.0	67.70359926875	1562.3995269805	21.5439298511	21.7629168057	183.8472359562	52.283541589500004	117.99324261619999	0.0
00750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03040	0	0	0	0	0	0	0	0	0	0
01040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00051	953.9344640029	125.2205068581	91.036795328	1801.0554231356	34.234599064899996	70.633450268	243.828461326	16.806722689700006	1070.9931901685	0.0
03013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00600	0	0	0	0	0	0	0	0	0	0
00770	1443.1056462472502	187.05908689705	767.1084867621998	4373.23860752385	245.1489333911	373.75757565995	1311.27099157275	236.1898517167	2337.1984711495	0.0
04146	0	0	0	0	0	0	0	0	0	0
00240	5579.147444026799	175.5106520314	211.1128152001	2239.9616384634	179.62658061585	177.32486205525	665.9061398118499	147.27176093280002	1432.9904487202498	0.0
00630	52.8329487549	0.0	40.21286886035	870.7476273657003	34.2089880148	0.0	46.2418184078	14.833179062850002	114.75290374645	0.0
03060	2057.9126785666	0	0	188.9513070903	0	0	664.8036605794999	0	199.2894056848	0.0
00531	122.57277904120001	36.3839381639	126.37477054	335.4523993024	0	481.79173379919996	378.0585850407	242.922597397	48.755004533900006	0.0
00260	58.271496474399996	0	41.5147121741	235.4204519169	0	0	0	14.1637602025	0	0.0
00471	4749.138536257799	1328.79179843685	1252.4760653985	4841.9731252123	181.07834990344998	190.89102590304998	1797.7258300652002	308.0778627728	2786.75395227815	0.0
05110	0	0	0	0	0	0	0	0	0	0
04614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05132	0	0	0	0	0	0	0	0	0	0
00310	0	0	0	0	0	0	0	0	0	0
00250	1228.64273456855	75.43959108535	590.63874517465	1925.5983158776999	106.8252716991	69.12436207955	795.8018384644001	100.59762932285	1231.2026642256	0.0
00300	6.5810854729	0	5.7343305072	0	0	0	1392.1722931669	0	0	0.0
04910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00601	0	0	0	0	0	0	0	0	0	0
01503	6205.556703191451	0.0	76.40408993880001	1765.5799771759998	141.6222723226	0.0	0.0	35.80296049655	1119.90432142895	0.0
00785	0	0	0	0	0	0	0	0	0	0
00500	813.1570681543	196.3283634013	479.7517070069	1908.5169223510998	117.29893919940001	184.9953857241	1159.9880621191	165.3376292191	1566.8244842203	0.0
03010	0	0	0	0	0	0	1258.101061711	0	0	0.0
00790	0.0	0.0	0.0	0.0	0.0	0.0	11.183856575	0.0	0.0	0.0
00960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00760	0	0	0	0	0	0	0	0	0	0
00791	0.0	0.0	0.0	55.0270799948	0.0	0.0	0.0	0.0	0.0	0.0
02040	1152.2746972415002	719.0260942071001	484.0656147464	1889.3141567828	710.4789047275999	49.07522594339999	137.33455159349998	1939.639054023	1386.5743167784005	0.0
00720	772.7405169659	161.6866190086	164.52191100825002	2000.46881223735	170.12582988505	185.4801706053999	801.71788554305	98.46664266235001	0.0	0.0
04213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00061	43.728001148500006	0	156.8103154342	563.7285164538	70.5150046695	0	559.1490593607	0	147.3375876432	0.0
00650	367.23855078859987	27.2009445996	84.75723622829997	1171.6620132048	65.06992868520001	38.8659401916	195.1911784447	62.494975424100005	92.8769944589	0.0
04144	0	0	0	0	0	0	0	0	0	0
00627	0	0	0	0	0	0	0	0	0	0
03030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00520	362.09469315089996	91.84229431940001	125.21817221159999	952.9533581931	53.57503358420001	143.62715354790004	453.1009909618	105.33842294120001	475.21998592489996	0.0
00195	0	0	0	0	0	0	0	0	0	0
00780	11207.734526035701	635.5057509045	1750.7387494808	2984.5978693815996	349.31748104519994	6963.295620487101	2525.7884613228	4042.235431183901	4757.1958369363	0.0
UNMAPPED	46165438.0000000000	61419984.0000000000	72642042.0000000000	35246199.0000000000	62066406.0000000000	58540039.0000000000	56360789.0000000000	20607827.0000000000	18573977.0000000000	10104.0000000000
